cell_line_name,genetic_feature,is_mutated
MDA-MB-157,PIK3R1_mut,0
MDA-MB-157,POLR2B_mut,0
MDA-MB-157,PTEN_mut,0
MDA-MB-157,SACS_mut,0
MDA-MB-157,SMARCA4_mut,0
MDA-MB-157,STAG2_mut,0
MDA-MB-157,SVEP1_mut,0
MDA-MB-157,TCF12_mut,0
MDA-MB-157,TP53_mut,1
MDA-MB-157,TRIO_mut,0
MDA-MB-157,ZFP36L1_mut,0
MDA-MB-175-VII,AHNAK_mut,0
MDA-MB-175-VII,AKAP9_mut,0
MDA-MB-175-VII,APC_mut,0
MDA-MB-175-VII,ARFGEF2_mut,0
MDA-MB-175-VII,ARID1A_mut,1
MDA-MB-175-VII,ARID1B_mut,0
MDA-MB-175-VII,ARID4B_mut,0
MDA-MB-175-VII,ASH1L_mut,0
MDA-MB-175-VII,ASPM_mut,0
MDA-MB-175-VII,ASXL2_mut,0
MDA-MB-175-VII,ATM_mut,0
MDA-MB-175-VII,ATR_mut,0
MDA-MB-175-VII,BAP1_mut,0
MDA-MB-175-VII,BNC2_mut,0
MDA-MB-175-VII,BRAF_mut,0
MDA-MB-175-VII,BRCA1_mut,0
MDA-MB-175-VII,BRCA2_mut,0
MDA-MB-175-VII,CDH1_mut,0
MDA-MB-175-VII,CHD4_mut,0
MDA-MB-175-VII,CHEK2_mut,0
MDA-MB-175-VII,CLSPN_mut,0
MDA-MB-175-VII,CTCF_mut,0
MDA-MB-175-VII,CUX1_mut,0
MDA-MB-175-VII,DHX15_mut,0
MDA-MB-175-VII,EIF4A2_mut,0
MDA-MB-175-VII,EP300_mut,0
MDA-MB-175-VII,FAT1_mut,0
MDA-MB-175-VII,FLT3_mut,0
MDA-MB-175-VII,FTSJD1_mut,0
MDA-MB-175-VII,GATA3_mut,0
MDA-MB-175-VII,KALRN_mut,0
MDA-MB-175-VII,KDM5C_mut,0
MDA-MB-175-VII,KDM6A_mut,0
MDA-MB-175-VII,KRAS_mut,0
MDA-MB-175-VII,LARP4B_mut,0
MDA-MB-175-VII,LPHN2_mut,0
MDA-MB-175-VII,MACF1_mut,0
MDA-MB-175-VII,MAP2K4_mut,0
MDA-MB-175-VII,MAP3K1_mut,0
MDA-MB-175-VII,MAX_mut,0
MDA-MB-175-VII,MECOM_mut,0
MDA-MB-175-VII,MED23_mut,0
MDA-MB-175-VII,MGA_mut,0
MDA-MB-175-VII,MLL_mut,0
MDA-MB-175-VII,MLL3_mut,0
MDA-MB-175-VII,MLLT4_mut,0
MDA-MB-175-VII,MYH9_mut,0
MDA-MB-175-VII,NF1_mut,1
MDA-MB-175-VII,NF2_mut,0
MDA-MB-175-VII,NSD1_mut,0
MDA-MB-175-VII,NUP98_mut,0
MDA-MB-175-VII,PIK3CA_mut,0
MDA-MB-175-VII,PIK3R1_mut,0
MDA-MB-175-VII,POLR2B_mut,0
MDA-MB-175-VII,PTEN_mut,0
MDA-MB-175-VII,SACS_mut,0
MDA-MB-175-VII,SMARCA4_mut,0
MDA-MB-175-VII,STAG2_mut,0
MDA-MB-175-VII,SVEP1_mut,0
MDA-MB-175-VII,TCF12_mut,0
MDA-MB-175-VII,TP53_mut,0
MDA-MB-175-VII,TRIO_mut,0
MDA-MB-175-VII,ZFP36L1_mut,0
MDA-MB-231,AHNAK_mut,0
MDA-MB-231,AKAP9_mut,0
MDA-MB-231,APC_mut,0
MDA-MB-231,ARFGEF2_mut,0
MDA-MB-231,ARID1A_mut,0
MDA-MB-231,ARID1B_mut,0
MDA-MB-231,ARID4B_mut,0
MDA-MB-231,ASH1L_mut,0
MDA-MB-231,ASPM_mut,0
MDA-MB-231,ASXL2_mut,0
MDA-MB-231,ATM_mut,0
MDA-MB-231,ATR_mut,0
MDA-MB-231,BAP1_mut,0
MDA-MB-231,BNC2_mut,0
MDA-MB-231,BRAF_mut,1
MDA-MB-231,BRCA1_mut,0
MDA-MB-231,BRCA2_mut,0
MDA-MB-231,CDH1_mut,0
MDA-MB-231,CHD4_mut,0
MDA-MB-231,CHEK2_mut,0
MDA-MB-231,CLSPN_mut,0
MDA-MB-231,CTCF_mut,0
MDA-MB-231,CUX1_mut,0
MDA-MB-231,DHX15_mut,0
MDA-MB-231,EIF4A2_mut,0
MDA-MB-231,EP300_mut,0
MDA-MB-231,FAT1_mut,0
MDA-MB-231,FLT3_mut,0
MDA-MB-231,FTSJD1_mut,1
MDA-MB-231,GATA3_mut,0
MDA-MB-231,KALRN_mut,0
MDA-MB-231,KDM5C_mut,0
MDA-MB-231,KDM6A_mut,0
MDA-MB-231,KRAS_mut,1
MDA-MB-231,LARP4B_mut,0
MDA-MB-231,LPHN2_mut,0
MDA-MB-231,MACF1_mut,0
MDA-MB-231,MAP2K4_mut,0
MDA-MB-231,MAP3K1_mut,0
MDA-MB-231,MAX_mut,0
MDA-MB-231,MECOM_mut,0
MDA-MB-231,MED23_mut,0
MDA-MB-231,MGA_mut,0
MDA-MB-231,MLL_mut,0
MDA-MB-231,MLL3_mut,0
MDA-MB-231,MLLT4_mut,0
MDA-MB-231,MYH9_mut,0
MDA-MB-231,NF1_mut,1
MDA-MB-231,NF2_mut,1
MDA-MB-231,NSD1_mut,0
MDA-MB-231,NUP98_mut,0
MDA-MB-231,PIK3CA_mut,0
MDA-MB-231,PIK3R1_mut,0
MDA-MB-231,POLR2B_mut,0
MDA-MB-231,PTEN_mut,0
MDA-MB-231,SACS_mut,0
MDA-MB-231,SMARCA4_mut,0
MDA-MB-231,STAG2_mut,0
MDA-MB-231,SVEP1_mut,0
MDA-MB-231,TCF12_mut,0
MDA-MB-231,TP53_mut,1
MDA-MB-231,TRIO_mut,0
MDA-MB-231,ZFP36L1_mut,0
MDA-MB-330,AHNAK_mut,0
MDA-MB-330,AKAP9_mut,0
MDA-MB-330,APC_mut,0
MDA-MB-330,ARFGEF2_mut,0
MDA-MB-330,ARID1A_mut,0
MDA-MB-330,ARID1B_mut,0
MDA-MB-330,ARID4B_mut,0
MDA-MB-330,ASH1L_mut,0
MDA-MB-330,ASPM_mut,0
MDA-MB-330,ASXL2_mut,0
MDA-MB-330,ATM_mut,0
MDA-MB-330,ATR_mut,0
MDA-MB-330,BAP1_mut,0
MDA-MB-330,BNC2_mut,0
MDA-MB-330,BRAF_mut,0
MDA-MB-330,BRCA1_mut,0
MDA-MB-330,BRCA2_mut,0
MDA-MB-330,CDH1_mut,0
MDA-MB-330,CHD4_mut,0
MDA-MB-330,CHEK2_mut,0
MDA-MB-330,CLSPN_mut,0
MDA-MB-330,CTCF_mut,0
MDA-MB-330,CUX1_mut,0
MDA-MB-330,DHX15_mut,0
MDA-MB-330,EIF4A2_mut,0
MDA-MB-330,EP300_mut,0
MDA-MB-330,FAT1_mut,0
MDA-MB-330,FLT3_mut,0
MDA-MB-330,FTSJD1_mut,0
MDA-MB-330,GATA3_mut,0
MDA-MB-330,KALRN_mut,0
MDA-MB-330,KDM5C_mut,0
MDA-MB-330,KDM6A_mut,0
MDA-MB-330,KRAS_mut,0
MDA-MB-330,LARP4B_mut,0
MDA-MB-330,LPHN2_mut,0
MDA-MB-330,MACF1_mut,0
MDA-MB-330,MAP2K4_mut,0
MDA-MB-330,MAP3K1_mut,0
MDA-MB-330,MAX_mut,0
MDA-MB-330,MECOM_mut,0
MDA-MB-330,MED23_mut,0
MDA-MB-330,MGA_mut,0
MDA-MB-330,MLL_mut,0
MDA-MB-330,MLL3_mut,0
MDA-MB-330,MLLT4_mut,0
MDA-MB-330,MYH9_mut,0
MDA-MB-330,NF1_mut,0
MDA-MB-330,NF2_mut,0
MDA-MB-330,NSD1_mut,0
MDA-MB-330,NUP98_mut,0
MDA-MB-330,PIK3CA_mut,0
MDA-MB-330,PIK3R1_mut,0
MDA-MB-330,POLR2B_mut,0
MDA-MB-330,PTEN_mut,0
MDA-MB-330,SACS_mut,0
MDA-MB-330,SMARCA4_mut,0
MDA-MB-330,STAG2_mut,0
MDA-MB-330,SVEP1_mut,0
MDA-MB-330,TCF12_mut,0
MDA-MB-330,TP53_mut,1
MDA-MB-330,TRIO_mut,0
MDA-MB-330,ZFP36L1_mut,0
MDA-MB-361,AHNAK_mut,0
MDA-MB-361,AKAP9_mut,0
MDA-MB-361,APC_mut,0
MDA-MB-361,ARFGEF2_mut,0
MDA-MB-361,ARID1A_mut,1
MDA-MB-361,ARID1B_mut,0
MDA-MB-361,ARID4B_mut,0
MDA-MB-361,ASH1L_mut,0
MDA-MB-361,ASPM_mut,0
MDA-MB-361,ASXL2_mut,0
MDA-MB-361,ATM_mut,0
MDA-MB-361,ATR_mut,0
MDA-MB-361,BAP1_mut,0
MDA-MB-361,BNC2_mut,0
MDA-MB-361,BRAF_mut,0
MDA-MB-361,BRCA1_mut,0
MDA-MB-361,BRCA2_mut,0
MDA-MB-361,CDH1_mut,0
MDA-MB-361,CHD4_mut,0
MDA-MB-361,CHEK2_mut,0
MDA-MB-361,CLSPN_mut,0
MDA-MB-361,CTCF_mut,0
MDA-MB-361,CUX1_mut,0
MDA-MB-361,DHX15_mut,0
MDA-MB-361,EIF4A2_mut,0
MDA-MB-361,EP300_mut,0
MDA-MB-361,FAT1_mut,0
MDA-MB-361,FLT3_mut,0
MDA-MB-361,FTSJD1_mut,0
MDA-MB-361,GATA3_mut,0
MDA-MB-361,KALRN_mut,0
MDA-MB-361,KDM5C_mut,1
MDA-MB-361,KDM6A_mut,0
MDA-MB-361,KRAS_mut,0
MDA-MB-361,LARP4B_mut,0
MDA-MB-361,LPHN2_mut,0
MDA-MB-361,MACF1_mut,1
MDA-MB-361,MAP2K4_mut,0
MDA-MB-361,MAP3K1_mut,0
MDA-MB-361,MAX_mut,0
MDA-MB-361,MECOM_mut,0
MDA-MB-361,MED23_mut,0
MDA-MB-361,MGA_mut,0
MDA-MB-361,MLL_mut,0
MDA-MB-361,MLL3_mut,0
MDA-MB-361,MLLT4_mut,0
MDA-MB-361,MYH9_mut,0
MDA-MB-361,NF1_mut,0
MDA-MB-361,NF2_mut,0
MDA-MB-361,NSD1_mut,0
MDA-MB-361,NUP98_mut,0
MDA-MB-361,PIK3CA_mut,1
MDA-MB-361,PIK3R1_mut,0
MDA-MB-361,POLR2B_mut,0
MDA-MB-361,PTEN_mut,0
MDA-MB-361,SACS_mut,0
MDA-MB-361,SMARCA4_mut,0
MDA-MB-361,STAG2_mut,0
MDA-MB-361,SVEP1_mut,0
MDA-MB-361,TCF12_mut,0
MDA-MB-361,TP53_mut,1
MDA-MB-361,TRIO_mut,0
MDA-MB-361,ZFP36L1_mut,0
MDA-MB-415,AHNAK_mut,0
MDA-MB-415,AKAP9_mut,0
MDA-MB-415,APC_mut,0
MDA-MB-415,ARFGEF2_mut,0
MDA-MB-415,ARID1A_mut,0
MDA-MB-415,ARID1B_mut,0
MDA-MB-415,ARID4B_mut,0
MDA-MB-415,ASH1L_mut,0
MDA-MB-415,ASPM_mut,0
MDA-MB-415,ASXL2_mut,0
MDA-MB-415,ATM_mut,0
MDA-MB-415,ATR_mut,0
MDA-MB-415,BAP1_mut,0
MDA-MB-415,BNC2_mut,0
MDA-MB-415,BRAF_mut,0
MDA-MB-415,BRCA1_mut,0
MDA-MB-415,BRCA2_mut,0
MDA-MB-415,CDH1_mut,0
MDA-MB-415,CHD4_mut,0
MDA-MB-415,CHEK2_mut,0
MDA-MB-415,CLSPN_mut,0
MDA-MB-415,CTCF_mut,0
MDA-MB-415,CUX1_mut,0
MDA-MB-415,DHX15_mut,0
MDA-MB-415,EIF4A2_mut,0
MDA-MB-415,EP300_mut,0
MDA-MB-415,FAT1_mut,0
MDA-MB-415,FLT3_mut,0
MDA-MB-415,FTSJD1_mut,0
MDA-MB-415,GATA3_mut,0
MDA-MB-415,KALRN_mut,0
MDA-MB-415,KDM5C_mut,0
MDA-MB-415,KDM6A_mut,0
MDA-MB-415,KRAS_mut,0
MDA-MB-415,LARP4B_mut,0
MDA-MB-415,LPHN2_mut,0
MDA-MB-415,MACF1_mut,0
MDA-MB-415,MAP2K4_mut,1
MDA-MB-415,MAP3K1_mut,1
MDA-MB-415,MAX_mut,0
MDA-MB-415,MECOM_mut,0
MDA-MB-415,MED23_mut,0
MDA-MB-415,MGA_mut,0
MDA-MB-415,MLL_mut,0
MDA-MB-415,MLL3_mut,0
MDA-MB-415,MLLT4_mut,0
MDA-MB-415,MYH9_mut,0
MDA-MB-415,NF1_mut,0
MDA-MB-415,NF2_mut,0
MDA-MB-415,NSD1_mut,0
MDA-MB-415,NUP98_mut,0
MDA-MB-415,PIK3CA_mut,0
MDA-MB-415,PIK3R1_mut,0
MDA-MB-415,POLR2B_mut,0
MDA-MB-415,PTEN_mut,1
MDA-MB-415,SACS_mut,0
MDA-MB-415,SMARCA4_mut,0
MDA-MB-415,STAG2_mut,0
MDA-MB-415,SVEP1_mut,0
MDA-MB-415,TCF12_mut,0
MDA-MB-415,TP53_mut,1
MDA-MB-415,TRIO_mut,0
MDA-MB-415,ZFP36L1_mut,0
MDA-MB-436,AHNAK_mut,0
MDA-MB-436,AKAP9_mut,0
MDA-MB-436,APC_mut,0
MDA-MB-436,ARFGEF2_mut,0
MDA-MB-436,ARID1A_mut,0
MDA-MB-436,ARID1B_mut,1
MDA-MB-436,ARID4B_mut,0
MDA-MB-436,ASH1L_mut,0
MDA-MB-436,ASPM_mut,0
MDA-MB-436,ASXL2_mut,0
MDA-MB-436,ATM_mut,0
MDA-MB-436,ATR_mut,0
MDA-MB-436,BAP1_mut,0
MDA-MB-436,BNC2_mut,0
MDA-MB-436,BRAF_mut,0
MDA-MB-436,BRCA1_mut,1
MDA-MB-436,BRCA2_mut,0
MDA-MB-436,CDH1_mut,0
MDA-MB-436,CHD4_mut,0
MDA-MB-436,CHEK2_mut,0
MDA-MB-436,CLSPN_mut,0
MDA-MB-436,CTCF_mut,0
MDA-MB-436,CUX1_mut,0
MDA-MB-436,DHX15_mut,0
MDA-MB-436,EIF4A2_mut,0
MDA-MB-436,EP300_mut,0
MDA-MB-436,FAT1_mut,0
MDA-MB-436,FLT3_mut,0
MDA-MB-436,FTSJD1_mut,0
MDA-MB-436,GATA3_mut,0
MDA-MB-436,KALRN_mut,0
MDA-MB-436,KDM5C_mut,0
MDA-MB-436,KDM6A_mut,0
MDA-MB-436,KRAS_mut,0
MDA-MB-436,LARP4B_mut,0
MDA-MB-436,LPHN2_mut,0
MDA-MB-436,MACF1_mut,0
MDA-MB-436,MAP2K4_mut,0
MDA-MB-436,MAP3K1_mut,0
MDA-MB-436,MAX_mut,0
MDA-MB-436,MECOM_mut,0
MDA-MB-436,MED23_mut,0
MDA-MB-436,MGA_mut,0
MDA-MB-436,MLL_mut,0
MDA-MB-436,MLL3_mut,0
MDA-MB-436,MLLT4_mut,0
MDA-MB-436,MYH9_mut,0
MDA-MB-436,NF1_mut,0
MDA-MB-436,NF2_mut,0
MDA-MB-436,NSD1_mut,0
MDA-MB-436,NUP98_mut,0
MDA-MB-436,PIK3CA_mut,0
MDA-MB-436,PIK3R1_mut,1
MDA-MB-436,POLR2B_mut,0
MDA-MB-436,PTEN_mut,0
MDA-MB-436,SACS_mut,0
MDA-MB-436,SMARCA4_mut,0
MDA-MB-436,STAG2_mut,0
MDA-MB-436,SVEP1_mut,0
MDA-MB-436,TCF12_mut,0
MDA-MB-436,TP53_mut,1
MDA-MB-436,TRIO_mut,0
MDA-MB-436,ZFP36L1_mut,0
MDA-MB-453,AHNAK_mut,0
MDA-MB-453,AKAP9_mut,0
MDA-MB-453,APC_mut,0
MDA-MB-453,ARFGEF2_mut,0
MDA-MB-453,ARID1A_mut,0
MDA-MB-453,ARID1B_mut,0
MDA-MB-453,ARID4B_mut,0
MDA-MB-453,ASH1L_mut,0
MDA-MB-453,ASPM_mut,0
MDA-MB-453,ASXL2_mut,1
MDA-MB-453,ATM_mut,0
MDA-MB-453,ATR_mut,0
MDA-MB-453,BAP1_mut,0
MDA-MB-453,BNC2_mut,0
MDA-MB-453,BRAF_mut,0
MDA-MB-453,BRCA1_mut,0
MDA-MB-453,BRCA2_mut,0
MDA-MB-453,CDH1_mut,1
MDA-MB-453,CHD4_mut,0
MDA-MB-453,CHEK2_mut,0
MDA-MB-453,CLSPN_mut,0
MDA-MB-453,CTCF_mut,0
MDA-MB-453,CUX1_mut,0
MDA-MB-453,DHX15_mut,0
MDA-MB-453,EIF4A2_mut,0
MDA-MB-453,EP300_mut,0
MDA-MB-453,FAT1_mut,0
MDA-MB-453,FLT3_mut,0
MDA-MB-453,FTSJD1_mut,0
MDA-MB-453,GATA3_mut,0
MDA-MB-453,KALRN_mut,0
MDA-MB-453,KDM5C_mut,0
MDA-MB-453,KDM6A_mut,0
MDA-MB-453,KRAS_mut,0
MDA-MB-453,LARP4B_mut,0
MDA-MB-453,LPHN2_mut,0
MDA-MB-453,MACF1_mut,0
MDA-MB-453,MAP2K4_mut,0
MDA-MB-453,MAP3K1_mut,0
MDA-MB-453,MAX_mut,0
MDA-MB-453,MECOM_mut,0
MDA-MB-453,MED23_mut,0
MDA-MB-453,MGA_mut,1
MDA-MB-453,MLL_mut,0
MDA-MB-453,MLL3_mut,0
MDA-MB-453,MLLT4_mut,0
MDA-MB-453,MYH9_mut,0
MDA-MB-453,NF1_mut,0
MDA-MB-453,NF2_mut,0
MDA-MB-453,NSD1_mut,0
MDA-MB-453,NUP98_mut,0
MDA-MB-453,PIK3CA_mut,1
MDA-MB-453,PIK3R1_mut,0
MDA-MB-453,POLR2B_mut,0
MDA-MB-453,PTEN_mut,0
MDA-MB-453,SACS_mut,0
MDA-MB-453,SMARCA4_mut,0
MDA-MB-453,STAG2_mut,0
MDA-MB-453,SVEP1_mut,0
MDA-MB-453,TCF12_mut,0
MDA-MB-453,TP53_mut,0
MDA-MB-453,TRIO_mut,0
MDA-MB-453,ZFP36L1_mut,1
MDA-MB-468,AHNAK_mut,0
MDA-MB-468,AKAP9_mut,0
MDA-MB-468,APC_mut,0
MDA-MB-468,ARFGEF2_mut,0
MDA-MB-468,ARID1A_mut,0
MDA-MB-468,ARID1B_mut,0
MDA-MB-468,ARID4B_mut,0
MDA-MB-468,ASH1L_mut,0
MDA-MB-468,ASPM_mut,0
MDA-MB-468,ASXL2_mut,0
MDA-MB-468,ATM_mut,0
MDA-MB-468,ATR_mut,1
MDA-MB-468,BAP1_mut,0
MDA-MB-468,BNC2_mut,0
MDA-MB-468,BRAF_mut,0
MDA-MB-468,BRCA1_mut,0
MDA-MB-468,BRCA2_mut,0
MDA-MB-468,CDH1_mut,0
MDA-MB-468,CHD4_mut,0
MDA-MB-468,CHEK2_mut,0
MDA-MB-468,CLSPN_mut,0
MDA-MB-468,CTCF_mut,0
MDA-MB-468,CUX1_mut,0
MDA-MB-468,DHX15_mut,0
MDA-MB-468,EIF4A2_mut,0
MDA-MB-468,EP300_mut,0
MDA-MB-468,FAT1_mut,0
MDA-MB-468,FLT3_mut,0
MDA-MB-468,FTSJD1_mut,0
MDA-MB-468,GATA3_mut,0
MDA-MB-468,KALRN_mut,0
MDA-MB-468,KDM5C_mut,0
MDA-MB-468,KDM6A_mut,0
MDA-MB-468,KRAS_mut,0
MDA-MB-468,LARP4B_mut,0
MDA-MB-468,LPHN2_mut,0
MDA-MB-468,MACF1_mut,0
MDA-MB-468,MAP2K4_mut,0
MDA-MB-468,MAP3K1_mut,0
MDA-MB-468,MAX_mut,0
MDA-MB-468,MECOM_mut,0
MDA-MB-468,MED23_mut,0
MDA-MB-468,MGA_mut,0
MDA-MB-468,MLL_mut,0
MDA-MB-468,MLL3_mut,0
MDA-MB-468,MLLT4_mut,0
MDA-MB-468,MYH9_mut,0
MDA-MB-468,NF1_mut,0
MDA-MB-468,NF2_mut,0
MDA-MB-468,NSD1_mut,0
MDA-MB-468,NUP98_mut,0
MDA-MB-468,PIK3CA_mut,0
MDA-MB-468,PIK3R1_mut,0
MDA-MB-468,POLR2B_mut,0
MDA-MB-468,PTEN_mut,1
MDA-MB-468,SACS_mut,0
MDA-MB-468,SMARCA4_mut,0
MDA-MB-468,STAG2_mut,0
MDA-MB-468,SVEP1_mut,0
MDA-MB-468,TCF12_mut,0
MDA-MB-468,TP53_mut,1
MDA-MB-468,TRIO_mut,0
MDA-MB-468,ZFP36L1_mut,0
MFM-223,AHNAK_mut,0
MFM-223,AKAP9_mut,0
MFM-223,APC_mut,0
MFM-223,ARFGEF2_mut,0
MFM-223,ARID1A_mut,0
MFM-223,ARID1B_mut,0
MFM-223,ARID4B_mut,0
MFM-223,ASH1L_mut,0
MFM-223,ASPM_mut,0
MFM-223,ASXL2_mut,0
MFM-223,ATM_mut,0
MFM-223,ATR_mut,0
MFM-223,BAP1_mut,0
MFM-223,BNC2_mut,0
MFM-223,BRAF_mut,0
MFM-223,BRCA1_mut,0
MFM-223,BRCA2_mut,0
MFM-223,CDH1_mut,0
MFM-223,CHD4_mut,0
MFM-223,CHEK2_mut,0
MFM-223,CLSPN_mut,0
MFM-223,CTCF_mut,0
MFM-223,CUX1_mut,0
MFM-223,DHX15_mut,0
MFM-223,EIF4A2_mut,0
MFM-223,EP300_mut,0
MFM-223,FAT1_mut,0
MFM-223,FLT3_mut,1
MFM-223,FTSJD1_mut,0
MFM-223,GATA3_mut,0
MFM-223,KALRN_mut,0
MFM-223,KDM5C_mut,0
MFM-223,KDM6A_mut,0
MFM-223,KRAS_mut,0
MFM-223,LARP4B_mut,0
MFM-223,LPHN2_mut,0
MFM-223,MACF1_mut,0
MFM-223,MAP2K4_mut,0
MFM-223,MAP3K1_mut,0
MFM-223,MAX_mut,0
MFM-223,MECOM_mut,0
MFM-223,MED23_mut,0
MFM-223,MGA_mut,0
MFM-223,MLL_mut,0
MFM-223,MLL3_mut,0
MFM-223,MLLT4_mut,0
MFM-223,MYH9_mut,0
MFM-223,NF1_mut,0
MFM-223,NF2_mut,0
MFM-223,NSD1_mut,0
MFM-223,NUP98_mut,0
MFM-223,PIK3CA_mut,1
MFM-223,PIK3R1_mut,0
MFM-223,POLR2B_mut,0
MFM-223,PTEN_mut,0
MFM-223,SACS_mut,0
MFM-223,SMARCA4_mut,0
MFM-223,STAG2_mut,0
MFM-223,SVEP1_mut,0
MFM-223,TCF12_mut,0
MFM-223,TP53_mut,1
MFM-223,TRIO_mut,0
MFM-223,ZFP36L1_mut,0
MRK-nu-1,AHNAK_mut,0
MRK-nu-1,AKAP9_mut,0
MRK-nu-1,APC_mut,0
MRK-nu-1,ARFGEF2_mut,0
MRK-nu-1,ARID1A_mut,1
MRK-nu-1,ARID1B_mut,0
MRK-nu-1,ARID4B_mut,0
MRK-nu-1,ASH1L_mut,1
MRK-nu-1,ASPM_mut,0
MRK-nu-1,ASXL2_mut,0
MRK-nu-1,ATM_mut,0
MRK-nu-1,ATR_mut,0
MRK-nu-1,BAP1_mut,0
MRK-nu-1,BNC2_mut,0
MRK-nu-1,BRAF_mut,0
MRK-nu-1,BRCA1_mut,0
MRK-nu-1,BRCA2_mut,0
MRK-nu-1,CDH1_mut,1
MRK-nu-1,CHD4_mut,0
MRK-nu-1,CHEK2_mut,0
MRK-nu-1,CLSPN_mut,0
MRK-nu-1,CTCF_mut,0
MRK-nu-1,CUX1_mut,0
MRK-nu-1,DHX15_mut,0
MRK-nu-1,EIF4A2_mut,0
MRK-nu-1,EP300_mut,0
MRK-nu-1,FAT1_mut,0
MRK-nu-1,FLT3_mut,0
MRK-nu-1,FTSJD1_mut,0
MRK-nu-1,GATA3_mut,0
MRK-nu-1,KALRN_mut,1
MRK-nu-1,KDM5C_mut,0
MRK-nu-1,KDM6A_mut,0
MRK-nu-1,KRAS_mut,0
MRK-nu-1,LARP4B_mut,0
MRK-nu-1,LPHN2_mut,1
MRK-nu-1,MACF1_mut,0
MRK-nu-1,MAP2K4_mut,0
MRK-nu-1,MAP3K1_mut,1
MRK-nu-1,MAX_mut,0
MRK-nu-1,MECOM_mut,0
MRK-nu-1,MED23_mut,0
MRK-nu-1,MGA_mut,0
MRK-nu-1,MLL_mut,0
MRK-nu-1,MLL3_mut,0
MRK-nu-1,MLLT4_mut,0
MRK-nu-1,MYH9_mut,0
MRK-nu-1,NF1_mut,0
MRK-nu-1,NF2_mut,0
MRK-nu-1,NSD1_mut,0
MRK-nu-1,NUP98_mut,0
MRK-nu-1,PIK3CA_mut,0
MRK-nu-1,PIK3R1_mut,0
MRK-nu-1,POLR2B_mut,0
MRK-nu-1,PTEN_mut,0
MRK-nu-1,SACS_mut,0
MRK-nu-1,SMARCA4_mut,0
MRK-nu-1,STAG2_mut,0
MRK-nu-1,SVEP1_mut,0
MRK-nu-1,TCF12_mut,0
MRK-nu-1,TP53_mut,0
MRK-nu-1,TRIO_mut,0
MRK-nu-1,ZFP36L1_mut,0
OCUB-M,AHNAK_mut,0
OCUB-M,AKAP9_mut,0
OCUB-M,APC_mut,0
OCUB-M,ARFGEF2_mut,0
OCUB-M,ARID1A_mut,0
OCUB-M,ARID1B_mut,0
OCUB-M,ARID4B_mut,0
OCUB-M,ASH1L_mut,0
OCUB-M,ASPM_mut,0
OCUB-M,ASXL2_mut,0
OCUB-M,ATM_mut,0
OCUB-M,ATR_mut,0
OCUB-M,BAP1_mut,0
OCUB-M,BNC2_mut,0
OCUB-M,BRAF_mut,0
OCUB-M,BRCA1_mut,0
OCUB-M,BRCA2_mut,0
OCUB-M,CDH1_mut,0
OCUB-M,CHD4_mut,1
OCUB-M,CHEK2_mut,0
OCUB-M,CLSPN_mut,0
OCUB-M,CTCF_mut,0
OCUB-M,CUX1_mut,0
OCUB-M,DHX15_mut,0
OCUB-M,EIF4A2_mut,0
OCUB-M,EP300_mut,0
OCUB-M,FAT1_mut,0
OCUB-M,FLT3_mut,0
OCUB-M,FTSJD1_mut,0
OCUB-M,GATA3_mut,0
OCUB-M,KALRN_mut,0
OCUB-M,KDM5C_mut,0
OCUB-M,KDM6A_mut,0
OCUB-M,KRAS_mut,0
OCUB-M,LARP4B_mut,0
OCUB-M,LPHN2_mut,0
OCUB-M,MACF1_mut,0
OCUB-M,MAP2K4_mut,0
OCUB-M,MAP3K1_mut,0
OCUB-M,MAX_mut,0
AU565,cnaBRCA1,0
AU565,cnaBRCA2,0
AU565,cnaBRCA3,1
AU565,cnaBRCA4,1
AU565,cnaBRCA5,0
AU565,cnaBRCA6,0
AU565,cnaBRCA7,0
AU565,cnaBRCA8,0
AU565,cnaBRCA9,0
AU565,cnaBRCA10,0
AU565,cnaBRCA11,0
AU565,cnaBRCA12,0
AU565,cnaBRCA13,0
AU565,cnaBRCA14,1
AU565,cnaBRCA15,1
AU565,cnaBRCA16,0
AU565,cnaBRCA17,0
AU565,cnaBRCA18,0
AU565,cnaBRCA19,0
AU565,cnaBRCA20,0
AU565,cnaBRCA21,0
AU565,cnaBRCA22,0
AU565,cnaBRCA23,0
AU565,cnaBRCA24,0
AU565,cnaBRCA25,0
AU565,cnaBRCA26,1
AU565,cnaBRCA27,0
AU565,cnaBRCA28,0
AU565,cnaBRCA29,0
AU565,cnaBRCA30,0
AU565,cnaBRCA31,1
AU565,cnaBRCA32,0
AU565,cnaBRCA33,0
AU565,cnaBRCA34,0
AU565,cnaBRCA35,0
AU565,cnaBRCA36,0
AU565,cnaBRCA37,0
AU565,cnaBRCA38,0
AU565,cnaBRCA39,0
AU565,cnaBRCA40,0
AU565,cnaBRCA41,0
AU565,cnaBRCA42,0
AU565,cnaBRCA43,0
AU565,cnaBRCA44,0
AU565,cnaBRCA45,0
AU565,cnaBRCA46,0
AU565,cnaBRCA47,1
AU565,cnaBRCA48,0
AU565,cnaBRCA49,0
AU565,cnaBRCA50,0
AU565,cnaBRCA51,0
AU565,cnaBRCA52,0
AU565,cnaBRCA53,0
AU565,cnaBRCA54,0
AU565,cnaBRCA55,0
AU565,cnaBRCA56,0
